data;valor;preco;quantidade;tipo_operacao;taxa;ativo;tipo;categoria;descricao;forma_pagamento;indicador1;indicador2
26/02/2024;1401.61;1401.61;1.0;Lançamento;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
26/02/2024;336.22;336.22;1.0;Lançamento;0.0;;despesa;Alimentação;Restaurante;Boleto;0.0;0.0
27/02/2024;986.93;986.93;1.0;Compra;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
27/02/2024;2742.66;2742.66;1.0;Débito;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
28/02/2024;6893.49;6893.49;1.0;Crédito;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
28/02/2024;6350.17;6350.17;1.0;Crédito;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
28/02/2024;1819.67;1819.67;1.0;Pagamento PIX;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
28/02/2024;979.06;979.06;1.0;Compra;0.0;;despesa;Saúde;Consulta;Dinheiro;0.0;0.0
29/02/2024;406.1;406.1;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;Débito Online;0.0;0.0
01/03/2024;2512.22;2512.22;1.0;Pagamento;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
02/03/2024;627.91;627.91;1.0;Compra;0.0;;despesa;Educação;Livros;Débito;0.0;0.0
02/03/2024;264.26;264.26;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Crédito;0.0;0.0
02/03/2024;13937.74;13937.74;1.0;Transferência;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
03/03/2024;99.16;99.16;1.0;Débito;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
03/03/2024;367.85;367.85;1.0;Pagamento;0.0;;despesa;Transporte;Taxi;Transferência;0.0;0.0
03/03/2024;3720.52;3720.52;1.0;Compra;5.79;Tesouro Selic;investimento;Investimentos;Criptomoedas;PIX;2.8558;0.6094
03/03/2024;351.67;351.67;1.0;Pagamento;0.0;;despesa;Transporte;Taxi;Crédito;0.0;0.0
03/03/2024;2567.03;2567.03;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
04/03/2024;14355.42;14355.42;1.0;Transferência;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
04/03/2024;111.05;111.05;1.0;Compra;0.0;;despesa;Lazer;Cinema;Pix;0.0;0.0
04/03/2024;785.65;785.65;1.0;Pagamento;0.0;;despesa;Alimentação;Supermercado;Débito;0.0;0.0
04/03/2024;747.97;747.97;1.0;Pagamento PIX;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
04/03/2024;556.25;556.25;1.0;Débito;0.0;;despesa;Saúde;Medicamento;Débito Online;0.0;0.0
05/03/2024;345.41;345.41;1.0;Lançamento;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
05/03/2024;268.13;268.13;1.0;Débito;0.0;;despesa;Educação;Cursos;Dinheiro;0.0;0.0
05/03/2024;4258.81;4258.81;1.0;Pix;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
05/03/2024;1231.8;82.12;15.0;Compra;7.7;IVVB11;investimento;Investimentos;ETFs;Transferência;1.9801;2.1842
05/03/2024;2113.02;54.18;39.0;Compra;11.65;SPXI11;investimento;Investimentos;ETFs;Transferência;3.1112;0.7396
06/03/2024;1009.37;1009.37;1.0;Lançamento;0.0;;despesa;Saúde;Medicamento;PIX;0.0;0.0
07/03/2024;1578.35;1578.35;1.0;Pagamento PIX;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
08/03/2024;263.95;263.95;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
08/03/2024;725.91;725.91;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Débito Online;0.0;0.0
08/03/2024;547.12;547.12;1.0;Compra;0.0;;despesa;Saúde;Medicamento;PIX;0.0;0.0
09/03/2024;571.89;571.89;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;Débito;0.0;0.0
09/03/2024;686.54;686.54;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Débito Online;0.0;0.0
09/03/2024;117.93;117.93;1.0;Pagamento;0.0;;despesa;Transporte;Gasolina;Boleto;0.0;0.0
09/03/2024;2681.7;38.31;70.0;Aplicação;14.71;ABEV3;investimento;Investimentos;Renda Fixa;Débito Online;3.1867;1.6363
10/03/2024;621.03;621.03;1.0;Lançamento;0.0;;despesa;Educação;Cursos;Pix;0.0;0.0
11/03/2024;13295.11;13295.11;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
12/03/2024;2498.88;104.12;24.0;Venda;9.9;KMAX11;investimento;Investimentos;ETFs;Transferência;4.1524;1.6269
12/03/2024;958.55;958.55;1.0;Pagamento;0.0;;despesa;Educação;Livros;Transferência;0.0;0.0
12/03/2024;1438.53;1438.53;1.0;Débito;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
12/03/2024;979.18;979.18;1.0;Débito;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
13/03/2024;181.01;181.01;1.0;Débito;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
13/03/2024;7737.58;7737.58;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
13/03/2024;1757.32;1757.32;1.0;Pagamento;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
14/03/2024;1748.26;1748.26;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
14/03/2024;4735.16;4735.16;1.0;Venda;4.96;CDB 110% CDI;investimento;Investimentos;Renda Fixa;Transferência;0.8342;1.6634
14/03/2024;13923.09;13923.09;1.0;Transferência;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
14/03/2024;5503.0;5503.0;1.0;Depósito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
14/03/2024;2983.52;2983.52;1.0;Transferência;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
15/03/2024;8899.97;8899.97;1.0;Crédito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
15/03/2024;237.43;237.43;1.0;Pagamento;0.0;;despesa;Lazer;Cinema;Dinheiro;0.0;0.0
15/03/2024;850.81;850.81;1.0;Débito;0.0;;despesa;Alimentação;Merenda;Crédito Parcelado;0.0;0.0
15/03/2024;2027.89;2027.89;1.0;Débito;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
15/03/2024;13729.59;13729.59;1.0;Depósito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
15/03/2024;489.18;489.18;1.0;Compra;0.0;;despesa;Alimentação;Merenda;Crédito;0.0;0.0
16/03/2024;981.58;981.58;1.0;Pagamento;0.0;;despesa;Alimentação;Merenda;Boleto;0.0;0.0
16/03/2024;140.26;140.26;1.0;Pagamento;0.0;;despesa;Alimentação;Supermercado;Débito Online;0.0;0.0
16/03/2024;595.2;595.2;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Crédito;0.0;0.0
16/03/2024;1514.73;1514.73;1.0;Lançamento;0.0;;despesa;Saúde;Exame;Dinheiro;0.0;0.0
16/03/2024;5072.79;5072.79;1.0;Depósito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
17/03/2024;662.38;662.38;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Pix;0.0;0.0
17/03/2024;579.26;579.26;1.0;Compra;0.0;;despesa;Educação;Cursos;Boleto;0.0;0.0
17/03/2024;413.84;413.84;1.0;Compra;0.0;;despesa;Lazer;Esporte;Dinheiro;0.0;0.0
17/03/2024;977.12;977.12;1.0;Pagamento PIX;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
17/03/2024;13120.73;13120.73;1.0;Pix;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
18/03/2024;4104.5;4104.5;1.0;Compra;7.84;CDB;investimento;Investimentos;ETFs;Débito;0.7413;0.7205
18/03/2024;218.81;218.81;1.0;Pagamento;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
18/03/2024;372.88;372.88;1.0;Compra;0.0;;despesa;Transporte;Gasolina;Boleto;0.0;0.0
18/03/2024;420.93;420.93;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
18/03/2024;1924.34;1924.34;1.0;Compra;0.0;;despesa;Saúde;Medicamento;Boleto;0.0;0.0
19/03/2024;424.02;424.02;1.0;Débito;0.0;;despesa;Transporte;Metrô;PIX;0.0;0.0
19/03/2024;986.76;986.76;1.0;Compra;0.0;;despesa;Educação;Livros;PIX;0.0;0.0
19/03/2024;351.47;351.47;1.0;Lançamento;0.0;;despesa;Alimentação;Merenda;Pix;0.0;0.0
20/03/2024;2584.37;2584.37;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
20/03/2024;2625.74;2625.74;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
20/03/2024;659.78;659.78;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Débito Online;0.0;0.0
21/03/2024;100.5;100.5;1.0;Pagamento;0.0;;despesa;Transporte;Metrô;Crédito;0.0;0.0
22/03/2024;395.99;395.99;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
22/03/2024;8194.17;8194.17;1.0;Transferência;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
23/03/2024;658.19;658.19;1.0;Lançamento;0.0;;despesa;Educação;Livros;Pix;0.0;0.0
23/03/2024;330.7;330.7;1.0;Compra;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
23/03/2024;218.3;218.3;1.0;Débito;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
23/03/2024;1194.72;1194.72;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
23/03/2024;689.68;689.68;1.0;Pagamento PIX;0.0;;despesa;Educação;Faculdade;Crédito;0.0;0.0
24/03/2024;2355.46;2355.46;1.0;Pagamento;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
24/03/2024;699.75;699.75;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Merenda;Débito;0.0;0.0
25/03/2024;998.37;998.37;1.0;Compra;0.0;;despesa;Lazer;Hobby;Boleto;0.0;0.0
25/03/2024;594.54;594.54;1.0;Compra;0.0;;despesa;Alimentação;Supermercado;Crédito Parcelado;0.0;0.0
25/03/2024;6756.5;6756.5;1.0;Transferência;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
25/03/2024;1804.91;1804.91;1.0;Pagamento;0.0;;despesa;Saúde;Medicamento;Débito Online;0.0;0.0
25/03/2024;897.7;897.7;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;Débito Online;0.0;0.0
26/03/2024;99.72;99.72;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Pix;0.0;0.0
27/03/2024;878.85;878.85;1.0;Débito;0.0;;despesa;Alimentação;Restaurante;Crédito;0.0;0.0
27/03/2024;8304.2;8304.2;1.0;Transferência PIX;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
28/03/2024;1835.78;1835.78;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Crédito Parcelado;0.0;0.0
29/03/2024;901.94;901.94;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
29/03/2024;276.04;276.04;1.0;Pagamento PIX;0.0;;despesa;Lazer;Show;Débito Online;0.0;0.0
29/03/2024;1518.2;1518.2;1.0;Compra;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
29/03/2024;171.63;171.63;1.0;Débito;0.0;;despesa;Saúde;Medicamento;Transferência;0.0;0.0
30/03/2024;5450.71;5450.71;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
30/03/2024;377.41;377.41;1.0;Pagamento PIX;0.0;;despesa;Transporte;Ônibus;Crédito;0.0;0.0
30/03/2024;6045.91;6045.91;1.0;Pix;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
30/03/2024;1993.19;1993.19;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
30/03/2024;307.97;307.97;1.0;Débito;0.0;;despesa;Transporte;Taxi;Boleto;0.0;0.0
31/03/2024;377.68;377.68;1.0;Débito;0.0;;despesa;Transporte;Estacionamento;Dinheiro;0.0;0.0
31/03/2024;843.71;843.71;1.0;Pagamento;0.0;;despesa;Lazer;Esporte;Pix;0.0;0.0
31/03/2024;2181.72;181.81;12.0;Resgate;14.73;BBAS3;investimento;Investimentos;Ações;Débito;9.4624;1.5882
01/04/2024;686.27;686.27;1.0;Compra;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
01/04/2024;14342.88;14342.88;1.0;Pix;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
01/04/2024;447.79;447.79;1.0;Lançamento;0.0;;despesa;Lazer;Esporte;Crédito Parcelado;0.0;0.0
01/04/2024;11060.77;11060.77;1.0;Crédito;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
01/04/2024;28209.65;38072.17;0.740952;Venda;8.67;DOGE;investimento;Investimentos;Renda Fixa;Débito Online;10.4718;8.3224
02/04/2024;2347.99;2347.99;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
02/04/2024;7195.56;7195.56;1.0;Crédito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
02/04/2024;1762.56;1762.56;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
02/04/2024;343.57;343.57;1.0;Débito;0.0;;despesa;Educação;Livros;Boleto;0.0;0.0
03/04/2024;509.8;509.8;1.0;Compra;0.0;;despesa;Educação;Faculdade;PIX;0.0;0.0
03/04/2024;1671.35;1671.35;1.0;Venda;7.63;CDB 110% CDI;investimento;Investimentos;Criptomoedas;Débito Online;2.2666;1.5385
03/04/2024;761.65;761.65;1.0;Compra;0.0;;despesa;Alimentação;Restaurante;Débito;0.0;0.0
04/04/2024;15945.27;32725.36;0.487245;Compra;15.32;ADA;investimento;Investimentos;Renda Fixa;Débito;12.5766;4.176
04/04/2024;1019.28;1019.28;1.0;Lançamento;0.0;;despesa;Moradia;Condomínio;Transferência;0.0;0.0
05/04/2024;852.07;852.07;1.0;Compra;0.0;;despesa;Educação;Faculdade;Crédito Parcelado;0.0;0.0
05/04/2024;2908.43;2908.43;1.0;Pagamento PIX;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
05/04/2024;1418.28;1418.28;1.0;Pagamento PIX;0.0;;despesa;Moradia;IPTU;Transferência;0.0;0.0
06/04/2024;276.17;276.17;1.0;Compra;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
06/04/2024;1700.5;1700.5;1.0;Débito;0.0;;despesa;Saúde;Consulta;PIX;0.0;0.0
07/04/2024;259.79;259.79;1.0;Pagamento PIX;0.0;;despesa;Transporte;Taxi;Débito Online;0.0;0.0
07/04/2024;2820.62;2820.62;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
07/04/2024;1938.51;1938.51;1.0;Débito;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
08/04/2024;400.48;400.48;1.0;Compra;0.0;;despesa;Saúde;Medicamento;Pix;0.0;0.0
08/04/2024;677.32;677.32;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Débito;0.0;0.0
08/04/2024;2969.55;2969.55;1.0;Pagamento;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
09/04/2024;1192.19;1192.19;1.0;Lançamento;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
09/04/2024;384.72;384.72;1.0;Débito;0.0;;despesa;Alimentação;Supermercado;PIX;0.0;0.0
09/04/2024;13748.04;13748.04;1.0;Depósito;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
09/04/2024;1590.76;1590.76;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Transferência;0.0;0.0
10/04/2024;97.79;97.79;1.0;Pagamento PIX;0.0;;despesa;Lazer;Show;Débito Online;0.0;0.0
10/04/2024;194.61;194.61;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Transferência;0.0;0.0
10/04/2024;961.65;961.65;1.0;Débito;0.0;;despesa;Educação;Livros;Débito;0.0;0.0
10/04/2024;2580.99;2580.99;1.0;Pagamento;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
11/04/2024;1869.21;1869.21;1.0;Compra;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
11/04/2024;1655.95;1655.95;1.0;Débito;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
11/04/2024;273.59;273.59;1.0;Débito;0.0;;despesa;Transporte;Estacionamento;Dinheiro;0.0;0.0
11/04/2024;1337.21;1337.21;1.0;Débito;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
11/04/2024;475.3;475.3;1.0;Compra;0.0;;despesa;Lazer;Show;Transferência;0.0;0.0
12/04/2024;164.06;164.06;1.0;Débito;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
12/04/2024;528.22;528.22;1.0;Pagamento;0.0;;despesa;Alimentação;Merenda;Débito Online;0.0;0.0
13/04/2024;2576.16;2576.16;1.0;Lançamento;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
13/04/2024;597.02;597.02;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Débito Online;0.0;0.0
13/04/2024;1202.75;1202.75;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Crédito;0.0;0.0
13/04/2024;927.91;927.91;1.0;Débito;0.0;;despesa;Alimentação;Restaurante;Pix;0.0;0.0
13/04/2024;7878.2;7878.2;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
14/04/2024;2038.88;2038.88;1.0;Pix;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
14/04/2024;795.07;795.07;1.0;Lançamento;0.0;;despesa;Saúde;Medicamento;Boleto;0.0;0.0
14/04/2024;1159.83;1159.83;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Débito;0.0;0.0
14/04/2024;467.57;467.57;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;Dinheiro;0.0;0.0
14/04/2024;721.16;721.16;1.0;Débito;0.0;;despesa;Lazer;Esporte;Crédito Parcelado;0.0;0.0
15/04/2024;5157.81;5157.81;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
15/04/2024;2282.92;2282.92;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
15/04/2024;104.53;104.53;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;PIX;0.0;0.0
15/04/2024;755.7;755.7;1.0;Compra;0.0;;despesa;Educação;Faculdade;Débito;0.0;0.0
16/04/2024;741.25;741.25;1.0;Pagamento;0.0;;despesa;Educação;Cursos;Crédito Parcelado;0.0;0.0
16/04/2024;1271.86;1271.86;1.0;Lançamento;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
16/04/2024;710.15;710.15;1.0;Compra;0.0;;despesa;Lazer;Show;PIX;0.0;0.0
17/04/2024;1877.91;1877.91;1.0;Compra;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
18/04/2024;995.02;995.02;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
18/04/2024;2771.66;2771.66;1.0;Pagamento PIX;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
19/04/2024;430.95;430.95;1.0;Pagamento PIX;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
19/04/2024;862.6;862.6;1.0;Débito;0.0;;despesa;Lazer;Hobby;Pix;0.0;0.0
20/04/2024;165.74;165.74;1.0;Compra;0.0;;despesa;Saúde;Exame;Transferência;0.0;0.0
20/04/2024;10833.42;190.06;57.0;Aplicação;5.24;PETR3;investimento;Investimentos;Criptomoedas;Débito Online;6.6297;2.5529
20/04/2024;1125.17;1125.17;1.0;Compra;0.0;;despesa;Saúde;Consulta;Boleto;0.0;0.0
21/04/2024;882.8;882.8;1.0;Débito;0.0;;despesa;Saúde;Medicamento;Pix;0.0;0.0
21/04/2024;3806.55;3806.55;1.0;Venda;9.15;LCI;investimento;Investimentos;ETFs;PIX;4.3819;1.08
22/04/2024;152.11;152.11;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;Boleto;0.0;0.0
22/04/2024;417.44;417.44;1.0;Débito;0.0;;despesa;Lazer;Show;Transferência;0.0;0.0
23/04/2024;1680.08;1680.08;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Boleto;0.0;0.0
23/04/2024;597.63;597.63;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Transferência;0.0;0.0
24/04/2024;378.3;378.3;1.0;Débito;0.0;;despesa;Alimentação;Restaurante;Crédito Parcelado;0.0;0.0
24/04/2024;21723.34;30335.2;0.71611;Aplicação;24.22;DOGE;investimento;Investimentos;Renda Fixa;Débito Online;4.7462;3.53
24/04/2024;1711.5;1711.5;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Crédito;0.0;0.0
24/04/2024;266.55;266.55;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Crédito;0.0;0.0
25/04/2024;2928.47;2928.47;1.0;Compra;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
25/04/2024;14572.57;14572.57;1.0;Transferência;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
26/04/2024;871.3;871.3;1.0;Débito;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
26/04/2024;646.52;646.52;1.0;Débito;0.0;;despesa;Lazer;Cinema;Dinheiro;0.0;0.0
27/04/2024;24551.73;90864.7;0.270201;Dividendos;24.19;BTC;investimento;Investimentos;Criptomoedas;PIX;7.5678;0.7749
27/04/2024;263.32;263.32;1.0;Pagamento PIX;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
27/04/2024;189.74;189.74;1.0;Débito;0.0;;despesa;Transporte;Metrô;PIX;0.0;0.0
28/04/2024;1117.64;1117.64;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
29/04/2024;3214.19;3214.19;1.0;Venda;5.58;Tesouro Selic;investimento;Investimentos;Renda Fixa;PIX;3.0322;1.2131
29/04/2024;227.87;227.87;1.0;Débito;0.0;;despesa;Alimentação;Merenda;Crédito;0.0;0.0
29/04/2024;1606.08;1606.08;1.0;Aplicação;2.61;LCI;investimento;Investimentos;Criptomoedas;Transferência;0.017;0.7006
30/04/2024;7801.79;7801.79;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
30/04/2024;704.4;704.4;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;Crédito Parcelado;0.0;0.0
01/05/2024;84.64;84.64;1.0;Pagamento PIX;0.0;;despesa;Transporte;Ônibus;Crédito Parcelado;0.0;0.0
01/05/2024;1635.6;1635.6;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Crédito;0.0;0.0
01/05/2024;12001.38;12001.38;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
01/05/2024;344.89;344.89;1.0;Débito;0.0;;despesa;Educação;Cursos;Débito Online;0.0;0.0
01/05/2024;461.98;461.98;1.0;Compra;0.0;;despesa;Saúde;Consulta;Débito;0.0;0.0
02/05/2024;271.62;271.62;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Restaurante;Crédito Parcelado;0.0;0.0
02/05/2024;2841.12;118.38;24.0;Venda;12.93;SMAL11;investimento;Investimentos;Criptomoedas;Débito Online;4.7124;0.1353
03/05/2024;7182.95;7182.95;1.0;Pix;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
03/05/2024;146.98;146.98;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Crédito Parcelado;0.0;0.0
04/05/2024;1668.33;1668.33;1.0;Pagamento;0.0;;despesa;Saúde;Plano de Saúde;Dinheiro;0.0;0.0
04/05/2024;148.19;148.19;1.0;Débito;0.0;;despesa;Lazer;Hobby;Pix;0.0;0.0
04/05/2024;70.2;70.2;1.0;Lançamento;0.0;;despesa;Lazer;Esporte;Crédito;0.0;0.0
05/05/2024;301.33;301.33;1.0;Pagamento PIX;0.0;;despesa;Lazer;Esporte;Crédito Parcelado;0.0;0.0
06/05/2024;7491.17;7491.17;1.0;Crédito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
06/05/2024;341.47;341.47;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;Débito Online;0.0;0.0
06/05/2024;4342.54;4342.54;1.0;Pix;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
06/05/2024;3763.39;3763.39;1.0;Depósito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
07/05/2024;549.26;549.26;1.0;Débito;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
07/05/2024;5705.54;58.82;97.0;Dividendos;14.51;ITUB4;investimento;Investimentos;Ações;PIX;6.5675;0.547
07/05/2024;4956.82;4956.82;1.0;Crédito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
07/05/2024;342.15;114.05;3.0;Venda;2.82;ITUB4;investimento;Investimentos;ETFs;Débito Online;3.4037;1.8689
07/05/2024;4219.33;79.61;53.0;Compra;12.44;B3SA3;investimento;Investimentos;Criptomoedas;Débito;5.6088;2.5247
08/05/2024;4272.05;4272.05;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
08/05/2024;168.5;168.5;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Boleto;0.0;0.0
09/05/2024;3522.46;3522.46;1.0;Venda;5.7;LCA;investimento;Investimentos;Ações;PIX;0.1474;1.8254
09/05/2024;5336.26;5336.26;1.0;Transferência PIX;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
09/05/2024;2737.11;2737.11;1.0;Lançamento;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
10/05/2024;1133.77;1133.77;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Boleto;0.0;0.0
11/05/2024;539.03;539.03;1.0;Pagamento;0.0;;despesa;Lazer;Cinema;Crédito Parcelado;0.0;0.0
11/05/2024;205.39;205.39;1.0;Pagamento;0.0;;despesa;Educação;Faculdade;Débito Online;0.0;0.0
11/05/2024;1407.36;1407.36;1.0;Débito;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
11/05/2024;193.1;193.1;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;Transferência;0.0;0.0
12/05/2024;113.68;113.68;1.0;Compra;0.0;;despesa;Lazer;Cinema;Débito;0.0;0.0
12/05/2024;536.88;536.88;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Crédito;0.0;0.0
12/05/2024;680.87;680.87;1.0;Lançamento;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
13/05/2024;473.41;473.41;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Dinheiro;0.0;0.0
13/05/2024;1478.56;1478.56;1.0;Débito;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
13/05/2024;102.61;102.61;1.0;Débito;0.0;;despesa;Lazer;Cinema;Boleto;0.0;0.0
13/05/2024;684.6;684.6;1.0;Lançamento;0.0;;despesa;Educação;Livros;Dinheiro;0.0;0.0
14/05/2024;335.32;335.32;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Crédito;0.0;0.0
