2025-10-07 20:43:33 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 20:57:27 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:27 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 163
2025-10-07 20:57:27 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 0.557s | tokens=163
2025-10-07 20:57:27 | INFO     | core.ai_services:suggest_alert_threshold:579 | Threshold sugerido para 'iPhone 15 Pro Max Apple, 256GB, Titânio Azul, Tela de 6,7”': R$ 6559.20
2025-10-07 20:57:27 | INFO     | core.logger:log_performance:245 | Performance - suggest_threshold | Duration: 0.558s | threshold_value=6559.2
2025-10-07 20:57:27 | INFO     | core.database:create_product:40 | Produto criado com sucesso: ID 4, Nome: iPhone 15 Pro Max Apple, 256GB, Titânio Azul, Tela de 6,7”
2025-10-07 20:57:27 | INFO     | core.logger:log_database_operation:225 | DB INSERT em products (ID: 4) executado com sucesso
2025-10-07 20:57:27 | INFO     | core.database:get_product:55 | Produto encontrado: ID 4
2025-10-07 20:57:27 | INFO     | core.database:update_price_history:201 | Novo preço adicionado: R$ 8199.0
2025-10-07 20:57:27 | INFO     | core.database:update_price_history:220 | Histórico de preços atualizado para produto ID 4
2025-10-07 20:57:27 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto adicionado: iPhone 15 Pro Max Apple, 256GB, Titânio Azul, Tela de 6,7”
2025-10-07 20:57:27 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:27 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 20:57:27 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:27 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 20:57:30 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 20:57:30 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto selecionado: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:57:30 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:30 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:57:30 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:30 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:57:30 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:30 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:57:30 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:33 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:33 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 497
2025-10-07 20:57:33 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.725s | tokens=497
2025-10-07 20:57:33 | INFO     | core.ai_services:generate_product_summary:257 | Resumo gerado para 'Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox'
2025-10-07 20:57:33 | INFO     | core.logger:log_performance:245 | Performance - generate_summary | Duration: 2.726s | summary_length=1376
2025-10-07 20:57:33 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:33 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Resumo gerado para: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:57:33 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:57:33 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:35 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 20:57:35 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto selecionado: Apple iPhone 15 Pro Max (256 GB) - Titânio Natural
2025-10-07 20:57:35 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:35 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:35 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:35 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:35 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:35 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:35 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:36 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:36 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 646
2025-10-07 20:57:36 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.535s | tokens=646
2025-10-07 20:57:36 | INFO     | core.ai_services:summarize_reviews:314 | Análise de reviews gerada para 'Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox'
2025-10-07 20:57:36 | INFO     | core.logger:log_performance:245 | Performance - summarize_reviews | Duration: 2.536s | sentiment_score=0.75
2025-10-07 20:57:36 | ERROR    | core.database:__exit__:476 | Transação revertida devido a erro: 
2025-10-07 20:57:38 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:38 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 433
2025-10-07 20:57:38 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.998s | tokens=433
2025-10-07 20:57:38 | INFO     | core.ai_services:generate_product_summary:257 | Resumo gerado para 'Apple iPhone 15 Pro Max (256 GB) - Titânio Natural'
2025-10-07 20:57:38 | INFO     | core.logger:log_performance:245 | Performance - generate_summary | Duration: 2.999s | summary_length=1137
2025-10-07 20:57:38 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:38 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Resumo gerado para: Apple iPhone 15 Pro Max (256 GB) - Titânio Natural
2025-10-07 20:57:38 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:38 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:41 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:41 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 641
2025-10-07 20:57:41 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.952s | tokens=641
2025-10-07 20:57:41 | INFO     | core.ai_services:summarize_reviews:314 | Análise de reviews gerada para 'Apple iPhone 15 Pro Max (256 GB) - Titânio Natural'
2025-10-07 20:57:41 | INFO     | core.logger:log_performance:245 | Performance - summarize_reviews | Duration: 2.955s | sentiment_score=0.8
2025-10-07 20:57:41 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:41 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Análise de reviews para: Apple iPhone 15 Pro Max (256 GB) - Titânio Natural
2025-10-07 20:57:41 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:41 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:41 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:43 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:43 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 493
2025-10-07 20:57:43 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 1.853s | tokens=493
2025-10-07 20:57:43 | INFO     | core.ai_services:analyze_offer_quality:403 | Análise de oferta gerada - Nota: 5.0
2025-10-07 20:57:43 | INFO     | core.logger:log_performance:245 | Performance - analyze_offer | Duration: 1.855s | nota=5.0
2025-10-07 20:57:43 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Análise de oferta para: Apple iPhone 15 Pro Max (256 GB) - Titânio Natural
2025-10-07 20:57:43 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:43 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:43 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:43 | INFO     | core.database:get_product:55 | Produto encontrado: ID 3
2025-10-07 20:57:43 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:43 | INFO     | __main__:main:500 | Dashboard carregado com sucesso
2025-10-07 20:57:56 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 20:57:56 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 20:57:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:56 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 20:57:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:57:56 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:57:58 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:57:58 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 186
2025-10-07 20:57:58 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 1.677s | tokens=186
2025-10-07 20:57:58 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 20:58:06 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 20:58:06 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:06 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 20:58:09 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 20:58:09 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto selecionado: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Resumo gerado para: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:58:09 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Análise de reviews para: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:58:09 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:09 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 20:58:10 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 20:58:10 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 465
2025-10-07 20:58:10 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 1.681s | tokens=465
2025-10-07 20:58:10 | INFO     | core.ai_services:analyze_offer_quality:403 | Análise de oferta gerada - Nota: 5.0
2025-10-07 20:58:10 | INFO     | core.logger:log_performance:245 | Performance - analyze_offer | Duration: 1.682s | nota=5.0
2025-10-07 20:58:10 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Análise de oferta para: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 20:58:10 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:10 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:10 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:10 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 20:58:10 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 20:58:10 | INFO     | __main__:main:500 | Dashboard carregado com sucesso
2025-10-07 21:22:25 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:22:25 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:22:25 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:22:26 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:22:26 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:22:26 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:22:26 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:22:26 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:22:26 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:22:29 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:22:29 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 251
2025-10-07 21:22:29 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.527s | tokens=251
2025-10-07 21:22:29 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:27:02 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:27:02 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:27:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:03 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:27:03 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:27:03 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:03 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:27:03 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:03 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:27:05 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:27:05 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 201
2025-10-07 21:27:05 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.135s | tokens=201
2025-10-07 21:27:05 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:27:35 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:27:35 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:27:35 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:36 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:27:36 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:27:36 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:36 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:27:36 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:36 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:27:39 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:27:39 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 214
2025-10-07 21:27:39 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.964s | tokens=214
2025-10-07 21:27:39 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:27:42 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:27:42 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:27:42 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:33:00 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:33:00 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:33:00 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:33:00 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:33:00 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:33:00 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:33:01 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:33:01 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:33:01 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:33:03 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:33:03 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 216
2025-10-07 21:33:03 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.720s | tokens=216
2025-10-07 21:33:03 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:34:15 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:34:15 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:34:15 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:15 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:34:15 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:34:15 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:16 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:34:16 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:16 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:34:18 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:34:18 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:34:18 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:18 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:34:18 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:18 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:34:18 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:34:18 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 188
2025-10-07 21:34:18 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.636s | tokens=188
2025-10-07 21:34:50 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:34:50 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:34:50 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:51 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:34:51 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:34:51 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:51 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:34:51 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:51 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:34:54 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:34:54 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 183
2025-10-07 21:34:54 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.559s | tokens=183
2025-10-07 21:34:54 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:34:55 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:34:55 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:34:55 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:38:01 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:38:01 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:38:01 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:38:01 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:38:02 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:38:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:38:02 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:38:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:38:02 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:38:04 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:38:04 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 203
2025-10-07 21:38:04 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.316s | tokens=203
2025-10-07 21:38:04 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:40:04 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:40:04 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:40:04 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:05 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:40:05 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:40:05 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:05 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:40:05 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:05 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:06 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:40:06 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:40:06 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:07 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:40:07 | WARNING  | core.ai_services:_make_api_call:91 | Tentativa 1 falhou: [WinError 10053] An established connection was aborted by the software in your host machine
2025-10-07 21:40:07 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
